x,y
0.7851,3.3228
0.7815,3.2787
0.7769,3.2192
0.7724,3.1597
0.7687,3.0832
0.7703,3.0273
0.7748,2.9797
0.7832,2.9303
0.7922,2.8822
0.7995,2.8336
0.8076,2.7749
0.8148,2.7132
0.821,2.6518
0.8267,2.6112
0.8325,2.5835
0.8416,2.5496
0.8519,2.5127
0.8649,2.459
0.8783,2.3909
0.8905,2.3273
0.9035,2.2746
0.916,2.2322
0.9331,2.1859
0.9486,2.1459
0.9638,2.1133
0.991,2.0567
1.0087,2.0151
1.0237,1.9764
1.0349,1.9483
1.0483,1.9156
1.0696,1.8638
1.0972,1.7972
1.1213,1.7318
1.142,1.6638
1.1574,1.6007
1.1708,1.5359
1.1812,1.4793
1.1898,1.4267
1.1982,1.3852
1.2088,1.3431
1.2176,1.3136
1.2257,1.291
1.2354,1.2688
1.2462,1.2467
1.2573,1.2265
1.2688,1.2078
1.2844,1.1853
1.2981,1.1679
1.311,1.1528
1.3291,1.1332
1.3455,1.1173
1.3654,1.1008
1.3814,1.0885
1.3984,1.0761
1.421,1.0615
1.4402,1.0493
1.4602,1.0373
1.4788,1.0269
1.5056,1.0116
1.5517,0.9862
1.5912,0.9661
1.6402,0.9426
1.6961,0.9147
1.7409,0.8935
1.7928,0.8702
1.8515,0.8474
1.9248,0.8253
1.9851,0.8109
2.0371,0.7997
2.092,0.7908
2.1729,0.7849
2.2282,0.7863
2.2798,0.7915
2.3311,0.7993
2.3747,0.8051
2.4231,0.8119
2.4693,0.817
2.5204,0.8223
2.5829,0.8257
2.6588,0.8251
2.7255,0.8197
2.7924,0.812
2.8481,0.8019
2.9049,0.7867
2.964,0.7679
