x,y
2.1334,0.8309
2.2281,0.8128
2.3066,0.7901
2.3848,0.7635
2.4688,0.7333
2.5399,0.7068
2.6331,0.6727
2.6942,0.6511
2.7975,0.6199
2.8809,0.6002
2.9749,0.583
