x,y
5.9117,2.7049
5.848,2.7126
5.7906,2.7241
5.7367,2.7367
5.6864,2.748
5.6262,2.7631
5.5512,2.7824
5.4949,2.7954
5.4553,2.8034
5.4179,2.8102
5.3679,2.8163
5.3239,2.8189
5.2822,2.8185
5.2319,2.8167
5.1894,2.8124
5.129,2.8019
5.0877,2.79
5.0574,2.7807
5.0197,2.7704
4.975,2.7595
4.932,2.7508
4.9052,2.7457
4.874,2.742
4.8467,2.7402
4.8273,2.7399
4.7993,2.7406
4.7723,2.7435
4.7239,2.752
4.6935,2.7603
4.6673,2.7693
4.6459,2.778
4.6248,2.7877
4.6053,2.7983
4.586,2.8096
4.5638,2.8239
4.5427,2.8395
4.5266,2.8539
4.5084,2.8706
4.4918,2.8859
4.4734,2.9057
4.4566,2.9273
4.4283,2.9671
4.403,3.0082
4.3834,3.0469
4.3686,3.0824
4.347,3.1345
4.3225,3.1967
4.3014,3.2558
4.2808,3.3069
4.2578,3.357
4.2323,3.4066
4.2061,3.4499
4.1853,3.4806
4.146,3.53
4.1018,3.5753
4.0546,3.6152
4.0242,3.6381
3.982,3.6685
3.9528,3.6901
3.9143,3.7209
3.8729,3.7579
3.8349,3.7967
3.8088,3.8264
3.7826,3.8609
3.7568,3.8964
3.7288,3.9371
3.6989,3.9776
3.6707,4.0134
3.636,4.0563
3.5972,4.1011
3.5636,4.1372
3.5366,4.1673
3.5135,4.1924
3.492,4.2149
3.4786,4.2282
3.4587,4.2476
3.4389,4.2666
3.422,4.2809
3.4032,4.2959
3.3846,4.3096
3.3649,4.3226
3.3422,4.3355
3.3201,4.3463
3.2995,4.3554
3.255,4.3721
3.2005,4.3861
3.143,4.3966
3.086,4.4021
3.0189,4.4008
2.9708,4.3934
2.9226,4.3802
2.8807,4.3666
2.8366,4.3504
2.796,4.3338
2.7497,4.3159
2.7128,4.3015
2.6689,4.2832
2.6266,4.2675
2.5935,4.2564
2.5585,4.2456
2.5124,4.2313
2.4665,4.2168
2.4243,4.2041
2.3831,4.1936
2.3506,4.1876
2.3171,4.1835
2.2897,4.1804
2.2686,4.1781
2.2391,4.1761
2.2077,4.1761
2.1809,4.1779
2.1515,4.1817
2.1011,4.1915
2.0595,4.2035
2.0161,4.2187
1.9619,4.2387
1.9204,4.2534
1.8743,4.2682
1.8322,4.2797
1.7839,4.2917
1.7417,4.3032
1.7019,4.3149
1.6689,4.3267
1.6197,4.3458
1.5792,4.3625
1.552,4.373
1.5026,4.3885
1.4766,4.3953
1.4474,4.401
1.4224,4.4045
1.3905,4.4067
1.3576,4.4071
1.32,4.4047
1.2783,4.3998
1.2338,4.389
1.1954,4.3778
1.1547,4.3651
1.1158,4.3466
1.0716,4.3248
1.0356,4.3011
0.9986,4.276
0.9666,4.2485
0.9307,4.2147
0.9123,4.194
0.8979,4.1754
0.8829,4.1544
0.8707,4.1356
0.8592,4.1169
0.8437,4.0898
0.8308,4.0631
0.8218,4.0402
0.8103,4.0087
0.8004,3.9736
0.789,3.911
0.7832,3.8482
0.7823,3.8011
0.7855,3.7487
0.7919,3.7072
0.8006,3.6678
0.8145,3.6198
0.8305,3.5752
0.8442,3.5371
0.8614,3.491
0.8752,3.4518
0.8861,3.4149
0.8937,3.3863
0.8983,3.3645
0.9021,3.338
0.9065,3.3065
0.9121,3.2631
0.915,3.222
0.9172,3.1803
0.9202,3.1371
0.9244,3.0871
0.9273,3.0445
0.9288,2.9973
0.9274,2.9514
0.9253,2.8937
0.9256,2.8218
0.9257,2.7625
0.9256,2.7047
0.9285,2.641
0.9353,2.5805
0.9429,2.5201
0.9496,2.4719
0.953,2.4315
0.9564,2.3957
0.963,2.3424
0.97,2.2913
0.9765,2.2446
0.9866,2.1811
0.9924,2.1255
0.9947,2.0893
0.9958,2.0643
0.9969,2.034
1.0002,1.9921
1.0066,1.9413
1.015,1.8955
1.0262,1.8501
1.0372,1.8152
1.0463,1.7893
1.0559,1.7578
1.0687,1.7173
1.0813,1.6729
1.0964,1.6041
1.109,1.5391
1.1202,1.4765
1.1295,1.432
1.1453,1.3621
1.1571,1.3085
1.1737,1.2429
1.1989,1.1689
1.2146,1.1311
1.2319,1.0955
1.2562,1.0537
1.2751,1.0228
1.2912,0.9997
1.3075,0.9795
1.3225,0.9623
1.3411,0.9416
1.366,0.9173
1.3871,0.899
1.4058,0.8846
1.4237,0.872
1.4484,0.8566
1.4663,0.8472
1.4884,0.8363
1.507,0.828
1.5375,0.8167
1.5802,0.8058
1.6414,0.794
1.7001,0.7859
1.7456,0.7833
1.7875,0.7815
1.8353,0.7829
1.8842,0.7849
1.9402,0.7868
1.9795,0.7892
2.0188,0.7925
2.0616,0.7952
2.1033,0.7964
2.1735,0.7986
2.2396,0.8047
2.3038,0.8121
2.3533,0.8186
2.4001,0.8254
2.4415,0.8311
2.495,0.8393
2.5372,0.8455
2.5787,0.8499
2.6168,0.8528
2.6647,0.8543
2.716,0.8542
2.7602,0.8542
2.7994,0.8518
2.8371,0.8464
2.8757,0.8382
2.9141,0.8295
