x,y
1.0959,1.5679
1.1052,1.5494
1.117,1.5284
1.1285,1.5098
1.1424,1.4899
1.1556,1.4729
1.1701,1.4558
1.1822,1.4423
1.1997,1.4247
1.216,1.4098
1.239,1.3889
1.268,1.3604
1.3072,1.3202
1.3496,1.2744
1.3853,1.2355
1.4172,1.2047
1.4452,1.1778
1.4872,1.1374
1.517,1.1075
1.5733,1.0506
1.6061,1.022
1.6256,1.0067
1.6441,0.9936
1.6639,0.9813
1.6842,0.9704
1.7067,0.9589
1.7232,0.9511
1.7432,0.9427
1.7655,0.9334
1.7946,0.9214
1.8324,0.9081
1.8695,0.896
1.9199,0.8807
1.9808,0.867
2.0424,0.8586
2.1114,0.852
2.1794,0.8482
2.2347,0.8503
2.2911,0.8551
2.3493,0.8623
2.4126,0.8702
2.4765,0.8781
2.5297,0.8853
2.5761,0.8906
2.6168,0.8936
2.6698,0.8942
2.7172,0.8919
2.7532,0.889
2.7743,0.8872
2.795,0.8856
2.8178,0.8838
2.8435,0.8818
2.8681,0.8799
2.889,0.8782
2.9138,0.8761
