timestamp,message
1592078436197,"SIM_TRACE_LOG:2,449,2.6638,0.6836,-11.2363,30.00,0.67,7,1.0000,False,True,98.6066,69,17.67,1592078435.6571615,in_progress"
1592078436197,"SIM_TRACE_LOG:2,450,2.7097,0.6769,-10.4151,30.00,0.67,7,1.0000,False,True,98.8668,69,17.67,1592078435.7228494,in_progress"
1592078436197,"SIM_TRACE_LOG:2,451,2.7591,0.6728,-9.0224,30.00,0.33,6,1.0000,False,True,99.1458,69,17.67,1592078435.7902246,in_progress"
1592078436197,"SIM_TRACE_LOG:2,452,2.7994,0.6720,-7.0781,0.00,0.33,3,1.0000,False,True,99.3744,69,17.67,1592078435.856591,in_progress"
1592078436197,"SIM_TRACE_LOG:2,453,2.8353,0.6722,-5.3432,0.00,0.33,3,1.0000,False,True,99.5775,70,17.67,1592078435.9247942,in_progress"
1592078436197,"SIM_TRACE_LOG:2,454,2.8687,0.6724,-4.1305,0.00,1.00,5,1.0000,False,True,99.7661,70,17.67,1592078435.992116,in_progress"
1592078436197,"SIM_TRACE_LOG:2,455,2.9092,0.6734,-2.7445,0.00,1.00,5,1.0000,False,True,99.9954,70,17.67,1592078436.0609732,in_progress"
1592078436197,"SIM_TRACE_LOG:2,456,2.9620,0.6754,-1.1718,0.00,1.00,5,1.0000,True,True,100.0000,0,17.67,1592078436.1265118,lap_complete"
1592078437230,Testing - Name: main_level/agent Worker: 0 Episode: 0 Total reward: 356.2 Steps: 0 Training iteration: 0 
1592078437230,"agent: Finished evaluation phase. Success rate = 0.0, Avg Total Reward = 356.2"
1592078437230,Initializing SageS3Client...
1592078438288,cancel_simulation_job: make sure to shutdown simapp first
1592078450024,[download_params_and_roslaunch_agent_node-2] killing on exit
1592078451076,[agent-11] killing on exit
1592078451076,[save_to_mp4-10] killing on exit
1592078451076,[visualization_node-9] killing on exit
1592078451076,[kinesis_video_camera_node-8] killing on exit
1592078451076,[car_reset_node-7] killing on exit
1592078451076,[gazebo-6] killing on exit
1592078451076,[racecar/kinesis_video_streamer-5] killing on exit
1592078451076,[racecar/h264_video_encoder-4] killing on exit
1592078451076,[racecar/robot_state_publisher-3] killing on exit
1592078451076,[racecar/controller_manager-2] killing on exit
1592078451076,"[ INFO] [1592078450.041346357, 97.265000000]: DeepRacerGazeboSystemPlugin: SigInt event received"
1592078451076,"[INFO] [1592078450.042120, 97.265000]: Shutting down spawner. Stopping and unloading controllers..."
1592078451076,"[INFO] [1592078450.042555, 97.265000]: Stopping all controllers..."
1592078451076,"[ INFO] [1592078450.142685097, 97.265000000]: DeepRacerGazeboSystemPlugin: Destructor"
1592078451076,[libx264 @ 0x884e40] frame I:95    Avg QP:12.17  size: 61045
1592078451076,[libx264 @ 0x884e40] frame P:1323  Avg QP:16.11  size: 14506
1592078451076,[libx264 @ 0x884e40] mb I  I16..4: 20.3% 18.0% 61.7%
1592078451076,[libx264 @ 0x884e40] mb P  I16..4:  5.0%  1.7%  1.3%  P16..4: 29.4% 21.2% 16.3%  0.0%  0.0%    skip:25.1%
1592078451076,[libx264 @ 0x884e40] final ratefactor: 17.13
1592078451076,[libx264 @ 0x884e40] 8x8 transform intra:19.6% inter:23.3%
1592078451076,"[libx264 @ 0x884e40] coded y,uvDC,uvAC intra: 63.4% 51.8% 34.8% inter: 36.8% 14.1% 6.0%"
1592078451076,"[libx264 @ 0x884e40] i16 v,h,dc,p: 67% 13% 16%  4%"
1592078451077,"[libx264 @ 0x884e40] i8 v,h,dc,ddl,ddr,vr,hd,vl,hu:  9% 22% 35%  5%  5%  3%  7%  4% 11%"
1592078451077,"[libx264 @ 0x884e40] i4 v,h,dc,ddl,ddr,vr,hd,vl,hu: 12% 20% 21%  7%  9%  6% 10%  5% 10%"
1592078451077,"[libx264 @ 0x884e40] i8c dc,h,v,p: 63% 20% 13%  4%"
1592078451077,[libx264 @ 0x884e40] Weighted P-Frames: Y:0.0% UV:0.0%
1592078451077,[libx264 @ 0x884e40] kb/s:2114.91
1592078451077,[rosout-1] killing on exit
1592078451077,[master] killing on exit
1592078451077,shutting down processing monitor...
1592078451077,... shutting down processing monitor complete
1592078451077,done
